cod_manzana,municipio,indice_conectividad,categoria_aislamiento,dist_rio_m
0504510000000000060617,Apartadó,0.915,bien_conectado,868.0
0583710000000000020312,Turbo,0.7975,bien_conectado,642.0
0583710000000000030419,Turbo,0.8275,bien_conectado,364.0
0583710000000000030619,Turbo,0.66,conectividad_media,793.0
0504510000000000100216,Apartadó,0.56,conectividad_media,356.0
0583710000000000030418,Turbo,0.66,conectividad_media,534.0
0583710000000000020607,Turbo,0.8675,bien_conectado,224.0
0583710000000000030630,Turbo,0.62,conectividad_media,537.0
0583710000000000030403,Turbo,0.865,bien_conectado,92.0
0504510000000000010135,Apartadó,0.7875,bien_conectado,434.0
0504510000000000020547,Apartadó,0.835,bien_conectado,1211.0
0504510000000000050413,Apartadó,0.84,bien_conectado,789.0
0504510000000000080307,Apartadó,0.8275,bien_conectado,439.0
0504510000000000090213,Apartadó,0.84,bien_conectado,597.0
0504510000000000020306,Apartadó,0.9175,bien_conectado,1427.0
0504510000000000020546,Apartadó,0.915,bien_conectado,1384.0
0583710000000000020510,Turbo,0.985,bien_conectado,256.0
0504510000000000060624,Apartadó,0.7575,bien_conectado,651.0
0583710000000000040127,Turbo,0.65,conectividad_media,89.0
0504510000000000050410,Apartadó,0.84,bien_conectado,737.0
0504510000000000050320,Apartadó,0.8775,bien_conectado,821.0
0583710000000000050222,Turbo,0.67,conectividad_media,1515.0
0583710000000000030524,Turbo,0.8275,bien_conectado,492.0
0504510000000000030532,Apartadó,0.8775,bien_conectado,1547.0
0583710000000000030442,Turbo,0.8275,bien_conectado,434.0
0583710000000000030307,Turbo,0.8275,bien_conectado,324.0
0504510000000000100320,Apartadó,0.7,conectividad_media,226.0
0504510000000000020309,Apartadó,0.8775,bien_conectado,1421.0
0504510000000000040215,Apartadó,0.9175,bien_conectado,718.0
0504510000000000090210,Apartadó,0.76,bien_conectado,573.0
0504510000000000080206,Apartadó,0.7975,bien_conectado,621.0
0583710000000000030423,Turbo,0.865,bien_conectado,151.0
0583710000000000040157,Turbo,0.8275,bien_conectado,20.0
0504510000000000030314,Apartadó,0.915,bien_conectado,1265.0
0504510000000000100221,Apartadó,0.6,conectividad_media,300.0
0504510000000000050215,Apartadó,0.8775,bien_conectado,947.0
0583710000000000050134,Turbo,0.71,conectividad_media,1052.0
0504510000000000020531,Apartadó,0.915,bien_conectado,1412.0
0583710000000000030438,Turbo,0.79,bien_conectado,473.0
0504510000000000070404,Apartadó,0.955,bien_conectado,797.0
0504510000000000050519,Apartadó,0.84,bien_conectado,637.0
0583710000000000010436,Turbo,0.72,conectividad_media,887.0
0504510000000000100316,Apartadó,0.75,bien_conectado,216.0
0583710000000000040731,Turbo,0.65,conectividad_media,273.0
0583710000000000040520,Turbo,0.79,bien_conectado,337.0
0504510000000000040209,Apartadó,0.9475,bien_conectado,487.0
0583720090104100010303,Turbo,0.53,semi_aislado,1216.0
0504510000000000030408,Apartadó,0.915,bien_conectado,960.0
0504510000000000060514,Apartadó,0.955,bien_conectado,886.0
0504510000000000020107,Apartadó,0.915,bien_conectado,1279.0
0504510000000000090206,Apartadó,0.76,bien_conectado,547.0
0504510000000000090409,Apartadó,0.9075,bien_conectado,400.0
0504510000000000070734,Apartadó,0.8375,bien_conectado,723.0
0504510000000000060114,Apartadó,0.915,bien_conectado,525.0
0504510000000000020411,Apartadó,0.955,bien_conectado,1521.0
0583710000000000010447,Turbo,0.72,conectividad_media,864.0
0583710000000000020316,Turbo,0.7975,bien_conectado,563.0
0504510000000000100409,Apartadó,0.56,conectividad_media,289.0
0583710000000000010728,Turbo,0.76,bien_conectado,593.0
0504510000000000040628,Apartadó,0.7875,bien_conectado,223.0
0504510000000000050304,Apartadó,0.9175,bien_conectado,813.0
0583710000000000040143,Turbo,0.79,bien_conectado,264.0
0504510000000000060517,Apartadó,0.915,bien_conectado,847.0
0504510000000000030511,Apartadó,0.915,bien_conectado,1436.0
0504510000000000030328,Apartadó,0.8375,bien_conectado,1265.0
0504510000000000070305,Apartadó,0.7975,bien_conectado,965.0
0504510000000000090118,Apartadó,0.84,bien_conectado,719.0
0583720090104100010205,Turbo,0.48,semi_aislado,1565.0
0504510000000000080626,Apartadó,0.8275,bien_conectado,431.0
0504510000000000020109,Apartadó,0.915,bien_conectado,1291.0
0583710000000000040715,Turbo,0.865,bien_conectado,128.0
0583710000000000040761,Turbo,0.69,conectividad_media,234.0
0583710000000000020108,Turbo,0.8275,bien_conectado,379.0
0583710000000000020208,Turbo,0.945,bien_conectado,196.0
0583710000000000040102,Turbo,0.865,bien_conectado,25.0
0583710000000000030515,Turbo,0.7975,bien_conectado,539.0
0504510000000000010609,Apartadó,0.7,conectividad_media,372.0
0504510000000000020424,Apartadó,0.955,bien_conectado,1554.0
0583710000000000020402,Turbo,0.865,bien_conectado,406.0
0504510000000000100119,Apartadó,0.7,conectividad_media,480.0
0583710000000000050110,Turbo,0.67,conectividad_media,1054.0
0504510000000000040511,Apartadó,0.8775,bien_conectado,647.0
0504510000000000060408,Apartadó,0.8775,bien_conectado,679.0
0504510000000000040312,Apartadó,0.955,bien_conectado,521.0
0504510000000000080601,Apartadó,0.7875,bien_conectado,478.0
0583710000000000040138,Turbo,0.66,conectividad_media,509.0
0504510000000000010516,Apartadó,0.955,bien_conectado,1079.0
0514720011200300010104,Carepa,0.3675,semi_aislado,62.0
0514720011200300010108,Carepa,0.3675,semi_aislado,52.0
0514720010400500010101,Carepa,0.3675,semi_aislado,973.0
0514720010400500010113,Carepa,0.3675,semi_aislado,1097.0
0514720010400500010129,Carepa,0.3675,semi_aislado,1298.0
0514720010400500010123,Carepa,0.3675,semi_aislado,1226.0
0514720010400800010112,Carepa,0.3975,semi_aislado,123.0
0514720010501100010104,Carepa,0.5075,semi_aislado,1005.0
0514720010501100010108,Carepa,0.5075,semi_aislado,929.0
0514720010801200010101,Carepa,0.6175,conectividad_media,2682.0
0583720200100700010108,Turbo,0.2975,aislado_critico,1476.0
0565920020600700010102,San Juan de Urabá,0.0875,aislado_critico,66583.0
0505120040101900010103,Arboletes,0.0875,aislado_critico,55888.0
0566520040701400010107,San Pedro de Urabá,0.1975,aislado_critico,41423.0
0565920010400800010108,San Juan de Urabá,0.1975,aislado_critico,71747.0
0566520040701400010103,San Pedro de Urabá,0.1975,aislado_critico,41493.0
0504510000000000100120,Apartadó,0.7,conectividad_media,452.0
0583710000000000030716,Turbo,0.6,conectividad_media,488.0
0504510000000000070520,Apartadó,0.9175,bien_conectado,1004.0
0504510000000000060113,Apartadó,0.8775,bien_conectado,537.0
0504510000000000040627,Apartadó,0.8275,bien_conectado,438.0
0583710000000000040307,Turbo,0.945,bien_conectado,190.0
0583710000000000050206,Turbo,0.67,conectividad_media,1445.0
0583710000000000020302,Turbo,0.835,bien_conectado,502.0
0504510000000000050210,Apartadó,0.88,bien_conectado,982.0
0583710000000000010718,Turbo,0.57,conectividad_media,1036.0
0504510000000000010125,Apartadó,0.72,conectividad_media,591.0
0504510000000000100302,Apartadó,0.79,bien_conectado,353.0
0504510000000000020211,Apartadó,0.955,bien_conectado,1318.0
0504510000000000040515,Apartadó,0.7575,bien_conectado,589.0
0504510000000000040501,Apartadó,0.8775,bien_conectado,848.0
0583710000000000050135,Turbo,0.71,conectividad_media,1036.0
0504510000000000060327,Apartadó,0.7975,bien_conectado,593.0
0504510000000000050301,Apartadó,0.8775,bien_conectado,905.0
0583710000000000010305,Turbo,0.8275,bien_conectado,137.0
0583710000000000020714,Turbo,0.7875,bien_conectado,372.0
0504510000000000010214,Apartadó,0.9175,bien_conectado,778.0
0583710000000000050210,Turbo,0.67,conectividad_media,1530.0
0504510000000000080110,Apartadó,0.84,bien_conectado,594.0
0583710000000000050526,Turbo,0.67,conectividad_media,1287.0
0583710000000000040718,Turbo,0.8275,bien_conectado,69.0
0504510000000000030118,Apartadó,0.8775,bien_conectado,1623.0
0583710000000000010229,Turbo,0.8275,bien_conectado,384.0
0504520010201000010110,Apartadó,0.66,conectividad_media,900.0
0583710000000000040503,Turbo,0.75,bien_conectado,338.0
0504510000000000060631,Apartadó,0.7575,bien_conectado,598.0
0504510000000000090217,Apartadó,0.84,bien_conectado,667.0
0504510000000000020226,Apartadó,0.955,bien_conectado,1402.0
0583710000000000050412,Turbo,0.67,conectividad_media,1193.0
0583710000000000050520,Turbo,0.67,conectividad_media,1446.0
0583710000000000050524,Turbo,0.67,conectividad_media,1359.0
0583710000000000030224,Turbo,0.62,conectividad_media,584.0
0504510000000000020519,Apartadó,0.835,bien_conectado,1230.0
0504510000000000040117,Apartadó,0.88,bien_conectado,852.0
0583710000000000030232,Turbo,0.57,conectividad_media,732.0
0504510000000000080605,Apartadó,0.75,bien_conectado,405.0
0504510000000000060330,Apartadó,0.835,bien_conectado,813.0
0583710000000000030222,Turbo,0.66,conectividad_media,792.0
0583710000000000030309,Turbo,0.7275,conectividad_media,467.0
0504510000000000040218,Apartadó,0.9175,bien_conectado,800.0
0583710000000000010317,Turbo,0.865,bien_conectado,177.0
0504510000000000040307,Apartadó,0.9075,bien_conectado,456.0
0583710000000000020907,Turbo,0.72,conectividad_media,831.0
0504510000000000030406,Apartadó,0.9175,bien_conectado,913.0
0504510000000000030526,Apartadó,0.915,bien_conectado,1286.0
0504510000000000100136,Apartadó,0.7,conectividad_media,332.0
0504510000000000100506,Apartadó,0.56,conectividad_media,38.0
0504510000000000030504,Apartadó,0.955,bien_conectado,1469.0
0583710000000000010101,Turbo,0.8275,bien_conectado,469.0
0583710000000000020304,Turbo,0.865,bien_conectado,432.0
0504510000000000040137,Apartadó,0.8775,bien_conectado,921.0
0504510000000000030416,Apartadó,0.875,bien_conectado,1018.0
0504510000000000040404,Apartadó,0.915,bien_conectado,540.0
0566510000000000010539,San Pedro de Urabá,0.4775,semi_aislado,23607.0
0583710000000000030513,Turbo,0.8275,bien_conectado,493.0
0504510000000000100132,Apartadó,0.67,conectividad_media,515.0
0504510000000000020412,Apartadó,0.955,bien_conectado,1627.0
0504510000000000080222,Apartadó,0.7975,bien_conectado,710.0
0504510000000000030401,Apartadó,0.875,bien_conectado,1198.0
0583710000000000030720,Turbo,0.6,conectividad_media,450.0
0504510000000000080630,Apartadó,0.8275,bien_conectado,462.0
0583710000000000030702,Turbo,0.66,conectividad_media,647.0
0583710000000000020301,Turbo,0.865,bien_conectado,473.0
0504510000000000050219,Apartadó,0.8775,bien_conectado,930.0
0504510000000000010411,Apartadó,0.7975,bien_conectado,924.0
0583710000000000020814,Turbo,0.62,conectividad_media,1068.0
0583710000000000020908,Turbo,0.72,conectividad_media,903.0
0583710000000000050519,Turbo,0.67,conectividad_media,1444.0
0504510000000000030417,Apartadó,0.875,bien_conectado,964.0
0583710000000000010109,Turbo,0.9075,bien_conectado,219.0
0504510000000000010703,Apartadó,0.7,conectividad_media,173.0
0504510000000000090403,Apartadó,0.87,bien_conectado,432.0
0504510000000000020628,Apartadó,0.835,bien_conectado,1138.0
0504510000000000090407,Apartadó,0.9075,bien_conectado,359.0
0583710000000000030206,Turbo,0.66,conectividad_media,627.0
0504510000000000030515,Apartadó,0.9175,bien_conectado,1458.0
0583710000000000030637,Turbo,0.76,bien_conectado,680.0
0504510000000000010702,Apartadó,0.7,conectividad_media,125.0
0504510000000000070306,Apartadó,0.7975,bien_conectado,951.0
0583710000000000040704,Turbo,0.69,conectividad_media,340.0
0504510000000000070127,Apartadó,0.8775,bien_conectado,968.0
0504520030201800010111,Apartadó,0.64,conectividad_media,414.0
0504510000000000030415,Apartadó,0.875,bien_conectado,1075.0
0504510000000000100307,Apartadó,0.79,bien_conectado,226.0
0504510000000000060104,Apartadó,0.8275,bien_conectado,453.0
0504510000000000040211,Apartadó,0.9175,bien_conectado,573.0
0583710000000000050301,Turbo,0.63,conectividad_media,1454.0
0583710000000000050510,Turbo,0.67,conectividad_media,1403.0
0583710000000000030110,Turbo,0.865,bien_conectado,215.0
0504510000000000010718,Apartadó,0.63,conectividad_media,594.0
0504510000000000070625,Apartadó,0.875,bien_conectado,1128.0
0583710000000000030106,Turbo,0.8275,bien_conectado,24.0
0583710000000000040415,Turbo,0.8275,bien_conectado,58.0
0583710000000000040123,Turbo,0.8275,bien_conectado,227.0
0583710000000000010235,Turbo,0.9075,bien_conectado,58.0
0583710000000000040167,Turbo,0.65,conectividad_media,4.0
0583710000000000040506,Turbo,0.79,bien_conectado,257.0
0514720011200300010123,Carepa,0.3675,semi_aislado,114.0
0514720010400400010115,Carepa,0.3675,semi_aislado,667.0
0514720010800600010107,Carepa,0.6575,conectividad_media,2826.0
0514720010800600010115,Carepa,0.6575,conectividad_media,3215.0
0514720010501100010105,Carepa,0.5075,semi_aislado,979.0
0514720010601400010104,Carepa,0.5875,conectividad_media,102.0
0505120020301700010102,Arboletes,0.0875,aislado_critico,64907.0
0504520020301700010110,Apartadó,0.6575,conectividad_media,2960.0
0583720200100700010106,Turbo,0.2575,aislado_critico,1554.0
0583720050403300010103,Turbo,0.1075,aislado_critico,13980.0
0565920020600700010104,San Juan de Urabá,0.0875,aislado_critico,66555.0
0504510000000000030308,Apartadó,0.955,bien_conectado,1359.0
0504510000000000020618,Apartadó,0.835,bien_conectado,1229.0
0504510000000000060513,Apartadó,0.955,bien_conectado,869.0
0504510000000000070722,Apartadó,0.8775,bien_conectado,846.0
0504510000000000020314,Apartadó,0.8775,bien_conectado,1499.0
0504510000000000020505,Apartadó,0.915,bien_conectado,1435.0
0504510000000000020522,Apartadó,0.915,bien_conectado,1342.0
0504510000000000030219,Apartadó,0.7975,bien_conectado,1840.0
0504510000000000070224,Apartadó,0.8775,bien_conectado,1113.0
0504510000000000020540,Apartadó,0.755,bien_conectado,1789.0
0504510000000000060805,Apartadó,0.7975,bien_conectado,551.0
0504510000000000040605,Apartadó,0.945,bien_conectado,390.0
0504510000000000020401,Apartadó,0.955,bien_conectado,1558.0
0504510000000000060305,Apartadó,0.835,bien_conectado,628.0
0504510000000000040742,Apartadó,0.84,bien_conectado,605.0
0504510000000000030119,Apartadó,0.8775,bien_conectado,1656.0
0504510000000000010318,Apartadó,0.8775,bien_conectado,959.0
0504510000000000080114,Apartadó,0.8775,bien_conectado,728.0
0583710000000000050136,Turbo,0.61,conectividad_media,1133.0
0504510000000000020606,Apartadó,0.915,bien_conectado,1377.0
0504510000000000100614,Apartadó,0.6,conectividad_media,83.0
0583710000000000040524,Turbo,0.8275,bien_conectado,139.0
0504510000000000070632,Apartadó,0.915,bien_conectado,1090.0
0504510000000000040635,Apartadó,0.865,bien_conectado,347.0
0504510000000000070715,Apartadó,0.8375,bien_conectado,746.0
0504510000000000020537,Apartadó,0.835,bien_conectado,1829.0
0504510000000000040509,Apartadó,0.7975,bien_conectado,558.0
0504510000000000010719,Apartadó,0.63,conectividad_media,583.0
0504510000000000040118,Apartadó,0.8775,bien_conectado,875.0
0583710000000000010209,Turbo,0.9075,bien_conectado,131.0
0504510000000000070209,Apartadó,0.8775,bien_conectado,1021.0
0583710000000000040209,Turbo,0.865,bien_conectado,45.0
0504510000000000080119,Apartadó,0.9175,bien_conectado,662.0
0583710000000000010207,Turbo,0.945,bien_conectado,148.0
0504510000000000040613,Apartadó,0.945,bien_conectado,395.0
0504510000000000020425,Apartadó,0.955,bien_conectado,1537.0
0504510000000000070218,Apartadó,0.915,bien_conectado,1254.0
0583710000000000020603,Turbo,0.905,bien_conectado,336.0
0504510000000000050108,Apartadó,0.8775,bien_conectado,1068.0
0504510000000000050518,Apartadó,0.84,bien_conectado,690.0
0504510000000000070717,Apartadó,0.84,bien_conectado,729.0
0583710000000000030404,Turbo,0.8275,bien_conectado,164.0
0504510000000000030221,Apartadó,0.915,bien_conectado,1775.0
0504510000000000080506,Apartadó,0.8275,bien_conectado,485.0
0504510000000000060328,Apartadó,0.7975,bien_conectado,538.0
0583710000000000030815,Turbo,0.6,conectividad_media,496.0
0504510000000000010628,Apartadó,0.75,bien_conectado,279.0
0504510000000000080411,Apartadó,0.865,bien_conectado,499.0
0504510000000000080127,Apartadó,0.83,bien_conectado,384.0
0504510000000000030223,Apartadó,0.7975,bien_conectado,1862.0
0583710000000000040407,Turbo,0.9075,bien_conectado,43.0
0504510000000000060301,Apartadó,0.835,bien_conectado,748.0
0504510000000000030108,Apartadó,0.84,bien_conectado,1546.0
0583710000000000040531,Turbo,0.8275,bien_conectado,129.0
0583710000000000030509,Turbo,0.8275,bien_conectado,469.0
0504510000000000030402,Apartadó,0.875,bien_conectado,1132.0
0504510000000000070704,Apartadó,0.8,bien_conectado,686.0
0504510000000000020627,Apartadó,0.7975,bien_conectado,993.0
0583710000000000030516,Turbo,0.7975,bien_conectado,539.0
0583710000000000020321,Turbo,0.7975,bien_conectado,523.0
0504510000000000040122,Apartadó,0.88,bien_conectado,821.0
0504510000000000060325,Apartadó,0.7975,bien_conectado,573.0
0504510000000000020103,Apartadó,0.835,bien_conectado,1165.0
0583710000000000010724,Turbo,0.76,bien_conectado,768.0
0504510000000000010713,Apartadó,0.7,conectividad_media,353.0
0504510000000000070226,Apartadó,0.915,bien_conectado,1005.0
0583710000000000030827,Turbo,0.6,conectividad_media,264.0
0504510000000000030225,Apartadó,0.7975,bien_conectado,1912.0
0504510000000000090410,Apartadó,0.9075,bien_conectado,421.0
0583710000000000050104,Turbo,0.61,conectividad_media,1102.0
0504510000000000030616,Apartadó,0.8775,bien_conectado,1304.0
0583710000000000040760,Turbo,0.8275,bien_conectado,180.0
0583710000000000010518,Turbo,0.865,bien_conectado,326.0
0504510000000000080410,Apartadó,0.835,bien_conectado,502.0
0504510000000000080617,Apartadó,0.75,bien_conectado,342.0
0504510000000000100501,Apartadó,0.56,conectividad_media,283.0
0583710000000000040130,Turbo,0.64,conectividad_media,217.0
0504510000000000010137,Apartadó,0.72,conectividad_media,684.0
0583710000000000010511,Turbo,0.865,bien_conectado,296.0
0583710000000000040753,Turbo,0.65,conectividad_media,179.0
0504510000000000050218,Apartadó,0.8775,bien_conectado,977.0
0583710000000000030825,Turbo,0.6,conectividad_media,310.0
0504510000000000040726,Apartadó,0.84,bien_conectado,735.0
0504510000000000050418,Apartadó,0.84,bien_conectado,593.0
0504510000000000050208,Apartadó,0.88,bien_conectado,970.0
0583710000000000040210,Turbo,0.865,bien_conectado,40.0
0583710000000000030108,Turbo,0.865,bien_conectado,95.0
0583710000000000010703,Turbo,0.72,conectividad_media,913.0
0504510000000000010304,Apartadó,0.76,bien_conectado,856.0
0504510000000000080216,Apartadó,0.7575,bien_conectado,679.0
0583710000000000010510,Turbo,0.865,bien_conectado,256.0
0504510000000000030707,Apartadó,0.8375,bien_conectado,1418.0
0504510000000000100203,Apartadó,0.53,semi_aislado,527.0
0504510000000000100322,Apartadó,0.75,bien_conectado,170.0
0504510000000000070130,Apartadó,0.9175,bien_conectado,979.0
0504510000000000040212,Apartadó,0.9175,bien_conectado,638.0
0504510000000000070313,Apartadó,0.7975,bien_conectado,1055.0
0504510000000000010708,Apartadó,0.7,conectividad_media,283.0
0583710000000000010427,Turbo,0.72,conectividad_media,770.0
0583710000000000010713,Turbo,0.76,bien_conectado,802.0
0504510000000000030521,Apartadó,0.955,bien_conectado,1327.0
0504510000000000020111,Apartadó,0.955,bien_conectado,1260.0
0583710000000000020117,Turbo,0.7975,bien_conectado,535.0
0504510000000000040321,Apartadó,0.915,bien_conectado,687.0
0504510000000000100105,Apartadó,0.67,conectividad_media,562.0
0504510000000000040514,Apartadó,0.7575,bien_conectado,674.0
0504510000000000070615,Apartadó,0.915,bien_conectado,1261.0
0504510000000000040706,Apartadó,0.84,bien_conectado,597.0
0583710000000000010102,Turbo,0.8275,bien_conectado,412.0
0504510000000000030523,Apartadó,0.915,bien_conectado,1410.0
0504510000000000090312,Apartadó,0.84,bien_conectado,530.0
0583710000000000010704,Turbo,0.72,conectividad_media,978.0
0583710000000000010401,Turbo,0.72,conectividad_media,817.0
0583710000000000010601,Turbo,0.79,bien_conectado,431.0
0583710000000000010623,Turbo,0.76,bien_conectado,692.0
0504510000000000040120,Apartadó,0.84,bien_conectado,798.0
0504510000000000050120,Apartadó,0.9175,bien_conectado,970.0
0504510000000000100210,Apartadó,0.7,conectividad_media,457.0
0504510000000000080210,Apartadó,0.7975,bien_conectado,613.0
0504510000000000070527,Apartadó,0.9175,bien_conectado,1006.0
0504510000000000020551,Apartadó,0.8775,bien_conectado,1425.0
0583710000000000010620,Turbo,0.8275,bien_conectado,337.0
0504510000000000010412,Apartadó,0.7975,bien_conectado,846.0
0583710000000000010717,Turbo,0.72,conectividad_media,663.0
0504510000000000030531,Apartadó,0.8775,bien_conectado,1516.0
0583710000000000050209,Turbo,0.67,conectividad_media,1456.0
0504510000000000040508,Apartadó,0.7975,bien_conectado,515.0
0583710000000000030616,Turbo,0.66,conectividad_media,748.0
0504510000000000040608,Apartadó,0.945,bien_conectado,340.0
0504510000000000100126,Apartadó,0.7,conectividad_media,314.0
0583710000000000050522,Turbo,0.67,conectividad_media,1425.0
0583710000000000010512,Turbo,0.8275,bien_conectado,357.0
0504510000000000080115,Apartadó,0.8775,bien_conectado,722.0
0504510000000000010218,Apartadó,0.915,bien_conectado,881.0
0583710000000000050306,Turbo,0.63,conectividad_media,1391.0
0583710000000000040618,Turbo,0.64,conectividad_media,290.0
0583710000000000020606,Turbo,0.9075,bien_conectado,247.0
0504510000000000030514,Apartadó,0.915,bien_conectado,1489.0
0504510000000000080209,Apartadó,0.7975,bien_conectado,657.0
0504510000000000020317,Apartadó,0.8775,bien_conectado,1535.0
0504510000000000050101,Apartadó,0.88,bien_conectado,917.0
0504510000000000010716,Apartadó,0.63,conectividad_media,503.0
0504510000000000020308,Apartadó,0.8775,bien_conectado,1417.0
0504510000000000100209,Apartadó,0.56,conectividad_media,453.0
0583720090104100010204,Turbo,0.48,semi_aislado,1583.0
0504510000000000070120,Apartadó,0.915,bien_conectado,1183.0
0583710000000000030420,Turbo,0.8275,bien_conectado,205.0
0504510000000000070618,Apartadó,0.915,bien_conectado,1272.0
0504510000000000060207,Apartadó,0.915,bien_conectado,515.0
0504510000000000100407,Apartadó,0.56,conectividad_media,218.0
0504510000000000020203,Apartadó,0.915,bien_conectado,1220.0
0504510000000000060302,Apartadó,0.835,bien_conectado,619.0
0504510000000000080311,Apartadó,0.8275,bien_conectado,380.0
0583710000000000030405,Turbo,0.8275,bien_conectado,245.0
0504510000000000030116,Apartadó,0.8775,bien_conectado,1638.0
0504510000000000030111,Apartadó,0.8775,bien_conectado,1614.0
0504510000000000060111,Apartadó,0.8775,bien_conectado,531.0
0504510000000000060519,Apartadó,0.915,bien_conectado,913.0
0583710000000000020802,Turbo,0.53,semi_aislado,1462.0
0583710000000000020322,Turbo,0.7975,bien_conectado,574.0
0504510000000000040201,Apartadó,0.8775,bien_conectado,802.0
0583710000000000030623,Turbo,0.62,conectividad_media,831.0
0504510000000000040620,Apartadó,0.945,bien_conectado,330.0
0504510000000000030112,Apartadó,0.8775,bien_conectado,1636.0
0504510000000000030117,Apartadó,0.8775,bien_conectado,1608.0
0504510000000000100608,Apartadó,0.6,conectividad_media,106.0
0583710000000000020206,Turbo,0.945,bien_conectado,219.0
0504510000000000070415,Apartadó,0.915,bien_conectado,877.0
0583710000000000020103,Turbo,0.8275,bien_conectado,385.0
0504510000000000070205,Apartadó,0.915,bien_conectado,1016.0
0504510000000000060409,Apartadó,0.8775,bien_conectado,690.0
0583710000000000040754,Turbo,0.65,conectividad_media,175.0
0583710000000000050119,Turbo,0.61,conectividad_media,1194.0
0583710000000000050501,Turbo,0.67,conectividad_media,1327.0
0504520010201000010104,Apartadó,0.66,conectividad_media,1050.0
0504510000000000030202,Apartadó,0.84,bien_conectado,1795.0
0583710000000000020715,Turbo,0.7875,bien_conectado,405.0
0504510000000000070410,Apartadó,0.8775,bien_conectado,888.0
0504510000000000040313,Apartadó,0.955,bien_conectado,526.0
0504510000000000050416,Apartadó,0.84,bien_conectado,725.0
0504510000000000060512,Apartadó,0.955,bien_conectado,869.0
0504510000000000050220,Apartadó,0.88,bien_conectado,956.0
0514720011200300010117,Carepa,0.3675,semi_aislado,108.0
0514720010400400010110,Carepa,0.3675,semi_aislado,621.0
0514720010400500010111,Carepa,0.3675,semi_aislado,1038.0
0514720010800600010108,Carepa,0.6575,conectividad_media,2780.0
0514720010400800010105,Carepa,0.3975,semi_aislado,61.0
0514720010400800010108,Carepa,0.3975,semi_aislado,154.0
0514720010400800010109,Carepa,0.3975,semi_aislado,160.0
0514720010400800010110,Carepa,0.3975,semi_aislado,164.0
0514720010400800010111,Carepa,0.3975,semi_aislado,112.0
0514720010501100010107,Carepa,0.5075,semi_aislado,943.0
0514720010501100010106,Carepa,0.5075,semi_aislado,962.0
0514720010801200010102,Carepa,0.6175,conectividad_media,2777.0
0514720010601400010111,Carepa,0.5875,conectividad_media,153.0
0517220100601300010104,Chigorodó,0.1975,aislado_critico,7138.0
0583720200100700010105,Turbo,0.2575,aislado_critico,1511.0
0505120020301700010107,Arboletes,0.0875,aislado_critico,64717.0
0504510000000000050316,Apartadó,0.8775,bien_conectado,884.0
0504510000000000050516,Apartadó,0.84,bien_conectado,693.0
0504510000000000060203,Apartadó,0.835,bien_conectado,504.0
0583710000000000020114,Turbo,0.7975,bien_conectado,551.0
0504510000000000090506,Apartadó,0.76,bien_conectado,623.0
0583710000000000040727,Turbo,0.69,conectividad_media,328.0
0504510000000000010625,Apartadó,0.79,bien_conectado,242.0
0583710000000000030305,Turbo,0.8275,bien_conectado,194.0
0504510000000000050502,Apartadó,0.84,bien_conectado,740.0
0504510000000000070203,Apartadó,0.955,bien_conectado,1223.0
0504510000000000030702,Apartadó,0.8375,bien_conectado,1364.0
0504510000000000080207,Apartadó,0.7975,bien_conectado,628.0
0583720090104100010107,Turbo,0.48,semi_aislado,1695.0
0583710000000000030624,Turbo,0.62,conectividad_media,775.0
0504510000000000020554,Apartadó,0.755,bien_conectado,1711.0
0514720011200300010110,Carepa,0.3675,semi_aislado,132.0
0583710000000000020509,Turbo,0.945,bien_conectado,219.0
0504510000000000070610,Apartadó,0.8775,bien_conectado,1213.0
0583710000000000030210,Turbo,0.66,conectividad_media,838.0
0504510000000000070128,Apartadó,0.8775,bien_conectado,973.0
0583710000000000040709,Turbo,0.79,bien_conectado,150.0
0583710000000000010729,Turbo,0.76,bien_conectado,679.0
0583710000000000020713,Turbo,0.7875,bien_conectado,236.0
0504510000000000080629,Apartadó,0.7875,bien_conectado,423.0
0504510000000000020616,Apartadó,0.835,bien_conectado,1266.0
0504510000000000100111,Apartadó,0.7,conectividad_media,474.0
0583710000000000030315,Turbo,0.66,conectividad_media,601.0
0583720090104100010123,Turbo,0.48,semi_aislado,1529.0
0504510000000000040308,Apartadó,0.9075,bien_conectado,427.0
0504510000000000010602,Apartadó,0.79,bien_conectado,213.0
0504510000000000100325,Apartadó,0.7,conectividad_media,203.0
0504510000000000060625,Apartadó,0.7575,bien_conectado,647.0
0583710000000000040302,Turbo,0.865,bien_conectado,39.0
0504510000000000060506,Apartadó,0.8775,bien_conectado,670.0
0504510000000000090308,Apartadó,0.79,bien_conectado,422.0
0504510000000000030608,Apartadó,0.8775,bien_conectado,1212.0
0504510000000000070630,Apartadó,0.9175,bien_conectado,1078.0
0504510000000000020419,Apartadó,0.955,bien_conectado,1587.0
0583710000000000030502,Turbo,0.8275,bien_conectado,404.0
0504510000000000070436,Apartadó,0.955,bien_conectado,780.0
0504510000000000030316,Apartadó,0.955,bien_conectado,1368.0
0504510000000000060308,Apartadó,0.915,bien_conectado,688.0
0504510000000000070108,Apartadó,0.915,bien_conectado,1089.0
0504510000000000030505,Apartadó,0.955,bien_conectado,1482.0
0504510000000000020106,Apartadó,0.835,bien_conectado,1225.0
0504510000000000050112,Apartadó,0.9175,bien_conectado,1041.0
