cod_manzana,municipio,area_m2,impermeabilizacion,categoria_urbana,densidad_construida
0514710000000000020701,Carepa,2623,0.8,urbano_denso,0.5903
0517220100400700010110,Chigorodó,644,0.95,urbano_denso,0.731
0549010000000000010232,Necoclí,2474,0.8,urbano_denso,0.5961
0549010000000000010410,Necoclí,5876,0.6,urbano_medio,0.5093
0549010000000000010914,Necoclí,1627,0.95,urbano_denso,0.6381
0549020120600100010313,Necoclí,5988,0.6,urbano_medio,0.5075
0549020120600600010116,Necoclí,23246,0.35,urbano_medio,0.3714
0549020120301000010108,Necoclí,12786,0.6,urbano_medio,0.4314
0566510000000000010122,San Pedro de Urabá,6256,0.6,urbano_medio,0.5031
0566510000000000010345,San Pedro de Urabá,9595,0.6,urbano_medio,0.4602
0583720090600300010340,Turbo,12910,0.6,urbano_medio,0.4304
0583720090700100020116,Turbo,6707,0.6,urbano_medio,0.4961
0583720090700100020218,Turbo,3437,0.8,urbano_denso,0.5631
0583720100700200010209,Turbo,1998,0.95,urbano_denso,0.6175
0583720100700200010401,Turbo,3250,0.8,urbano_denso,0.5688
0583720100700200020311,Turbo,1670,0.95,urbano_denso,0.6355
0583720070201200010112,Turbo,1638,0.95,urbano_denso,0.6375
0583720020101300010108,Turbo,3208,0.8,urbano_denso,0.57
0583720020101300010209,Turbo,5451,0.6,urbano_medio,0.5169
0583720090302500010104,Turbo,2336,0.8,urbano_denso,0.6018
0583720090602600010107,Turbo,1064,0.95,urbano_denso,0.6807
0583720030803200010102,Turbo,27058,0.35,urbano_medio,0.3562
0583720030803200010114,Turbo,24101,0.35,urbano_medio,0.3678
0583720050603700010108,Turbo,3371,0.8,urbano_denso,0.5651
0514710000000000010506,Carepa,3098,0.8,urbano_denso,0.5735
0514710000000000010527,Carepa,1436,0.95,urbano_denso,0.6507
0514710000000000010705,Carepa,1999,0.95,urbano_denso,0.6175
0514710000000000020216,Carepa,7393,0.6,urbano_medio,0.4863
0514710000000000020318,Carepa,17550,0.35,urbano_medio,0.3996
0514710000000000020503,Carepa,1920,0.95,urbano_denso,0.6215
0514710000000000030425,Carepa,1492,0.95,urbano_denso,0.6468
0514720011001000010122,Carepa,1782,0.95,urbano_denso,0.629
0517210000000000010324,Chigorodó,2029,0.8,urbano_denso,0.616
0517210000000000010537,Chigorodó,2217,0.8,urbano_denso,0.6071
0517210000000000020213,Chigorodó,1435,0.95,urbano_denso,0.6507
0517210000000000020408,Chigorodó,2888,0.8,urbano_denso,0.5806
0517210000000000050201,Chigorodó,4136,0.8,urbano_denso,0.5446
0517210000000000050701,Chigorodó,2943,0.8,urbano_denso,0.5787
0517210000000000060622,Chigorodó,1254,0.95,urbano_denso,0.6642
0517210000000000060818,Chigorodó,2121,0.8,urbano_denso,0.6116
0517210000000000061009,Chigorodó,2099,0.8,urbano_denso,0.6126
0566510000000000011003,San Pedro de Urabá,66825,0.15,periurbano,0.2655
0583720110201800010111,Turbo,3586,0.8,urbano_denso,0.5589
0583720110201800010316,Turbo,6070,0.6,urbano_medio,0.5061
0504520020500200010216,Apartadó,2463,0.8,urbano_denso,0.5966
0504520010101400010101,Apartadó,8896,0.6,urbano_medio,0.4678
0505110000000000010228,Arboletes,2497,0.8,urbano_denso,0.5952
0514710000000000010605,Carepa,2660,0.8,urbano_denso,0.5888
0514710000000000030616,Carepa,1360,0.95,urbano_denso,0.6561
0517220060501400010102,Chigorodó,9333,0.6,urbano_medio,0.463
0517220060501400010103,Chigorodó,2099,0.8,urbano_denso,0.6126
0549010000000000010334,Necoclí,3120,0.8,urbano_denso,0.5728
0549010000000000010822,Necoclí,1825,0.95,urbano_denso,0.6266
0549020040400900010123,Necoclí,3120,0.8,urbano_denso,0.5729
0583720090700100010311,Turbo,2544,0.8,urbano_denso,0.5933
0583720090700100020206,Turbo,3862,0.8,urbano_denso,0.5514
0583720090700100020371,Turbo,2346,0.8,urbano_denso,0.6014
0583720100700200020218,Turbo,1941,0.95,urbano_denso,0.6205
0583720090600300010114,Turbo,1698,0.95,urbano_denso,0.6338
0583720030700600010107,Turbo,1735,0.95,urbano_denso,0.6317
0583720100400800010405,Turbo,566,0.95,urbano_denso,0.7439
0583720070201200010115,Turbo,7674,0.6,urbano_medio,0.4826
0504520010101600010107,Apartadó,1371,0.95,urbano_denso,0.6553
0505110000000000010218,Arboletes,3048,0.8,urbano_denso,0.5752
0505110000000000010705,Arboletes,1400,0.95,urbano_denso,0.6532
0505110000000000010908,Arboletes,1432,0.95,urbano_denso,0.6509
0505120030200900010113,Arboletes,3709,0.8,urbano_denso,0.5555
0514710000000000030221,Carepa,1678,0.95,urbano_denso,0.635
0549010000000000010326,Necoclí,5466,0.6,urbano_medio,0.5166
0549020120300300010104,Necoclí,18340,0.35,urbano_medio,0.3952
0565920010300300010104,San Juan de Urabá,1895,0.95,urbano_denso,0.6228
0566510000000000011011,San Pedro de Urabá,3771,0.8,urbano_denso,0.5538
0566520040200200010110,San Pedro de Urabá,1856,0.95,urbano_denso,0.6249
0583720090700100010121,Turbo,1612,0.95,urbano_denso,0.639
0583720090700100010507,Turbo,4843,0.8,urbano_denso,0.5287
0583720090700100020207,Turbo,3741,0.8,urbano_denso,0.5546
0583720090700100020216,Turbo,3755,0.8,urbano_denso,0.5543
0583720090700100020328,Turbo,2957,0.8,urbano_denso,0.5782
0583720090700100020357,Turbo,1793,0.95,urbano_denso,0.6284
0583720090700100020363,Turbo,1134,0.95,urbano_denso,0.6743
0583720090700100020434,Turbo,1018,0.95,urbano_denso,0.6851
0583720090700100020528,Turbo,6625,0.6,urbano_medio,0.4973
0583720100400800010110,Turbo,623,0.95,urbano_denso,0.7343
0583720050604200010105,Turbo,6432,0.6,urbano_medio,0.5003
0514710000000000010337,Carepa,2210,0.8,urbano_denso,0.6074
0514720010700700010114,Carepa,2599,0.8,urbano_denso,0.5912
0514710000000000020236,Carepa,1456,0.95,urbano_denso,0.6493
0514710000000000030210,Carepa,1925,0.95,urbano_denso,0.6212
0514710000000000030309,Carepa,1324,0.95,urbano_denso,0.6587
0514720010700700010122,Carepa,2336,0.8,urbano_denso,0.6019
0514720011001000010108,Carepa,1373,0.95,urbano_denso,0.6552
0514720011001000010131,Carepa,1003,0.95,urbano_denso,0.6866
0517210000000000010215,Chigorodó,2838,0.8,urbano_denso,0.5823
0517210000000000010316,Chigorodó,2607,0.8,urbano_denso,0.5909
0517210000000000050810,Chigorodó,2714,0.8,urbano_denso,0.5868
0517210000000000050427,Chigorodó,2345,0.8,urbano_denso,0.6015
0517210000000000060101,Chigorodó,1880,0.95,urbano_denso,0.6236
0517210000000000060312,Chigorodó,1209,0.95,urbano_denso,0.6679
0517210000000000060821,Chigorodó,2830,0.8,urbano_denso,0.5826
0565910000000000010122,San Juan de Urabá,1907,0.95,urbano_denso,0.6222
0583720110201800010105,Turbo,4884,0.8,urbano_denso,0.5279
0583720110201800010312,Turbo,12897,0.6,urbano_medio,0.4305
0583720110201800010330,Turbo,5886,0.6,urbano_medio,0.5092
0583720100700200020408,Turbo,3034,0.8,urbano_denso,0.5756
0514710000000000030439,Carepa,837,0.95,urbano_denso,0.7048
0517220100400700010116,Chigorodó,1074,0.95,urbano_denso,0.6797
0549020120600100010408,Necoclí,2695,0.8,urbano_denso,0.5875
0549020120100700010111,Necoclí,31468,0.35,urbano_medio,0.341
0565920010200600010101,San Juan de Urabá,4244,0.8,urbano_denso,0.542
0566510000000000010354,San Pedro de Urabá,3621,0.8,urbano_denso,0.5579
0566520010100400010108,San Pedro de Urabá,3056,0.8,urbano_denso,0.5749
0583720090700100010205,Turbo,2849,0.8,urbano_denso,0.5819
0583720090302300010102,Turbo,278,0.95,urbano_denso,0.8149
0583720090700100010412,Turbo,4195,0.8,urbano_denso,0.5431
0583720100400800010312,Turbo,9668,0.6,urbano_medio,0.4594
0504520010101600010119,Apartadó,2232,0.8,urbano_denso,0.6064
0504520020500200010209,Apartadó,2398,0.8,urbano_denso,0.5992
0504520020300900010218,Apartadó,5375,0.6,urbano_medio,0.5183
0505110000000000010133,Arboletes,1556,0.95,urbano_denso,0.6426
0505120050401400010110,Arboletes,519,0.95,urbano_denso,0.7525
0514710000000000020120,Carepa,1602,0.95,urbano_denso,0.6397
0514710000000000020211,Carepa,1368,0.95,urbano_denso,0.6555
0514710000000000020704,Carepa,1703,0.95,urbano_denso,0.6335
0517220100400700010115,Chigorodó,1174,0.95,urbano_denso,0.6709
0583720100700200020508,Turbo,1566,0.95,urbano_denso,0.642
0549010000000000010832,Necoclí,1215,0.95,urbano_denso,0.6674
0549020120600100010420,Necoclí,3434,0.8,urbano_denso,0.5632
0549020120600100010425,Necoclí,5249,0.6,urbano_medio,0.5207
0549020030300200010125,Necoclí,870,0.95,urbano_denso,0.7009
0549020120300300010135,Necoclí,4823,0.8,urbano_denso,0.5292
0565910000000000010142,San Juan de Urabá,2990,0.8,urbano_denso,0.5771
0565910000000000010514,San Juan de Urabá,3003,0.8,urbano_denso,0.5767
0566510000000000010154,San Pedro de Urabá,4119,0.8,urbano_denso,0.545
0566510000000000010203,San Pedro de Urabá,4985,0.8,urbano_denso,0.5258
0566510000000000010741,San Pedro de Urabá,2874,0.8,urbano_denso,0.5811
0583720090700100010113,Turbo,3633,0.8,urbano_denso,0.5576
0583720090700100010130,Turbo,1092,0.95,urbano_denso,0.678
0583720090700100010405,Turbo,3670,0.8,urbano_denso,0.5566
0583720090700100020118,Turbo,25958,0.35,urbano_medio,0.3604
0583720090700100020319,Turbo,3586,0.8,urbano_denso,0.5589
0583720100700200010103,Turbo,5047,0.6,urbano_medio,0.5246
0583720100400800010406,Turbo,1621,0.95,urbano_denso,0.6385
0583720090602600010118,Turbo,1573,0.95,urbano_denso,0.6415
0583720090603100010113,Turbo,246,0.95,urbano_denso,0.8273
0583720050604200010102,Turbo,6531,0.6,urbano_medio,0.4988
0514710000000000010130,Carepa,8631,0.6,urbano_medio,0.4708
0514710000000000010404,Carepa,2583,0.8,urbano_denso,0.5918
0514710000000000010721,Carepa,1628,0.95,urbano_denso,0.6381
0514710000000000020225,Carepa,1268,0.95,urbano_denso,0.6632
0514710000000000020243,Carepa,22427,0.35,urbano_medio,0.375
0514710000000000020906,Carepa,761,0.95,urbano_denso,0.7143
0514710000000000030119,Carepa,2320,0.8,urbano_denso,0.6026
0514710000000000030427,Carepa,3125,0.8,urbano_denso,0.5727
0514710000000000030503,Carepa,2978,0.8,urbano_denso,0.5775
0514710000000000030628,Carepa,757,0.95,urbano_denso,0.7149
0514720011001000010103,Carepa,837,0.95,urbano_denso,0.7047
0517210000000000010105,Chigorodó,4644,0.8,urbano_denso,0.533
0517210000000000020108,Chigorodó,4270,0.8,urbano_denso,0.5414
0517210000000000020222,Chigorodó,6726,0.6,urbano_medio,0.4958
0517210000000000020232,Chigorodó,8554,0.6,urbano_medio,0.4717
0517210000000000020315,Chigorodó,6397,0.6,urbano_medio,0.5008
0517210000000000020404,Chigorodó,5354,0.6,urbano_medio,0.5187
0517210000000000020501,Chigorodó,2902,0.8,urbano_denso,0.5801
0517210000000000030113,Chigorodó,7071,0.6,urbano_medio,0.4908
0517210000000000050208,Chigorodó,4619,0.8,urbano_denso,0.5335
0517210000000000050304,Chigorodó,6364,0.6,urbano_medio,0.5013
0517210000000000050602,Chigorodó,849,0.95,urbano_denso,0.7033
0517210000000000050804,Chigorodó,2323,0.8,urbano_denso,0.6024
0517210000000000060212,Chigorodó,4325,0.8,urbano_denso,0.5401
0517210000000000060712,Chigorodó,2464,0.8,urbano_denso,0.5965
0517210000000000060721,Chigorodó,1584,0.95,urbano_denso,0.6408
0565910000000000010523,San Juan de Urabá,5232,0.6,urbano_medio,0.521
0583720110201800010313,Turbo,2970,0.8,urbano_denso,0.5778
0583720110201800010314,Turbo,2531,0.8,urbano_denso,0.5938
0504520020500200010111,Apartadó,1734,0.95,urbano_denso,0.6317
0504520020300900010105,Apartadó,1627,0.95,urbano_denso,0.6381
0505110000000000010603,Arboletes,5222,0.6,urbano_medio,0.5212
0505110000000000011121,Arboletes,24394,0.35,urbano_medio,0.3666
0505120020500300010111,Arboletes,1329,0.95,urbano_denso,0.6584
0505120020500300010114,Arboletes,810,0.95,urbano_denso,0.708
0505120060600500010103,Arboletes,4478,0.8,urbano_denso,0.5366
0505120050401400010106,Arboletes,1197,0.95,urbano_denso,0.6689
0514710000000000020113,Carepa,1620,0.95,urbano_denso,0.6386
0514710000000000020622,Carepa,1803,0.95,urbano_denso,0.6278
0514710000000000030508,Carepa,920,0.95,urbano_denso,0.6953
0549010000000000010124,Necoclí,1450,0.95,urbano_denso,0.6497
0549010000000000010705,Necoclí,1786,0.95,urbano_denso,0.6288
0549020120600100010414,Necoclí,2894,0.8,urbano_denso,0.5804
0583720090700100020373,Turbo,1763,0.95,urbano_denso,0.6301
0566510000000000010161,San Pedro de Urabá,9300,0.6,urbano_medio,0.4633
0583720090700100010203,Turbo,3519,0.8,urbano_denso,0.5608
0583720090700100020337,Turbo,1063,0.95,urbano_denso,0.6808
0583720090600300010102,Turbo,733,0.95,urbano_denso,0.718
0583720090600300010109,Turbo,1889,0.95,urbano_denso,0.6232
0583720100400800010311,Turbo,1079,0.95,urbano_denso,0.6793
0583720090102700010108,Turbo,4946,0.8,urbano_denso,0.5266
0583720010203800010103,Turbo,32753,0.35,urbano_medio,0.337
0504520050300100010106,Apartadó,2926,0.8,urbano_denso,0.5793
0504520020500200010107,Apartadó,577,0.95,urbano_denso,0.7421
0504520020500200010214,Apartadó,1346,0.95,urbano_denso,0.6571
0505110000000000010542,Arboletes,6950,0.6,urbano_medio,0.4925
0514710000000000010308,Carepa,2371,0.8,urbano_denso,0.6004
0514710000000000020309,Carepa,1849,0.95,urbano_denso,0.6253
0514710000000000020512,Carepa,2039,0.8,urbano_denso,0.6155
0514710000000000020614,Carepa,1210,0.95,urbano_denso,0.6678
0549010000000000010207,Necoclí,6500,0.6,urbano_medio,0.4992
0549010000000000010327,Necoclí,2182,0.8,urbano_denso,0.6087
0549010000000000010805,Necoclí,1720,0.95,urbano_denso,0.6325
0549020090501500010117,Necoclí,1756,0.95,urbano_denso,0.6304
0565920020500200010106,San Juan de Urabá,6771,0.6,urbano_medio,0.4951
0565920010100500010119,San Juan de Urabá,8815,0.6,urbano_medio,0.4687
0566510000000000010545,San Pedro de Urabá,5802,0.6,urbano_medio,0.5106
0566510000000000010742,San Pedro de Urabá,4588,0.8,urbano_denso,0.5342
0566510000000000010838,San Pedro de Urabá,1662,0.95,urbano_denso,0.636
0583720090700100010505,Turbo,1799,0.95,urbano_denso,0.628
0583720090700100020318,Turbo,3603,0.8,urbano_denso,0.5584
0583720090700100020370,Turbo,3404,0.8,urbano_denso,0.5641
0583720100700200010116,Turbo,3307,0.8,urbano_denso,0.567
0583720100700200010404,Turbo,2071,0.8,urbano_denso,0.6139
0583720090600300010113,Turbo,687,0.95,urbano_denso,0.7245
0583720090402400010128,Turbo,3044,0.8,urbano_denso,0.5753
0583720090602600010104,Turbo,3227,0.8,urbano_denso,0.5695
0583720090602600010112,Turbo,3184,0.8,urbano_denso,0.5708
0583720090103900010110,Turbo,3209,0.8,urbano_denso,0.57
0583720240204300010103,Turbo,4341,0.8,urbano_denso,0.5397
0514710000000000010511,Carepa,5291,0.6,urbano_medio,0.5199
0514710000000000010523,Carepa,4397,0.8,urbano_denso,0.5384
0514710000000000010609,Carepa,2344,0.8,urbano_denso,0.6015
0514710000000000010727,Carepa,19800,0.35,urbano_medio,0.3875
0514710000000000030408,Carepa,1387,0.95,urbano_denso,0.6541
0514710000000000030428,Carepa,924,0.95,urbano_denso,0.6948
0517210000000000010211,Chigorodó,1839,0.95,urbano_denso,0.6259
0517210000000000010512,Chigorodó,19109,0.35,urbano_medio,0.3911
0517210000000000020105,Chigorodó,4286,0.8,urbano_denso,0.541
0517210000000000020113,Chigorodó,4394,0.8,urbano_denso,0.5385
0517210000000000020214,Chigorodó,2735,0.8,urbano_denso,0.586
0517210000000000020305,Chigorodó,1807,0.95,urbano_denso,0.6276
0517210000000000020425,Chigorodó,2311,0.8,urbano_denso,0.603
0517210000000000050120,Chigorodó,2780,0.8,urbano_denso,0.5844
0517210000000000050515,Chigorodó,5915,0.6,urbano_medio,0.5087
0517210000000000050702,Chigorodó,2516,0.8,urbano_denso,0.5944
0517210000000000050705,Chigorodó,2563,0.8,urbano_denso,0.5926
0517210000000000060223,Chigorodó,711,0.95,urbano_denso,0.7211
0517210000000000060510,Chigorodó,2853,0.8,urbano_denso,0.5818
0517210000000000060709,Chigorodó,1667,0.95,urbano_denso,0.6357
0583720110201800010304,Turbo,4114,0.8,urbano_denso,0.5451
0504520020300900010203,Apartadó,1964,0.95,urbano_denso,0.6192
0504520020300900010224,Apartadó,593,0.95,urbano_denso,0.7392
0504520010301100010110,Apartadó,7058,0.6,urbano_medio,0.491
0504520030101500010119,Apartadó,781,0.95,urbano_denso,0.7117
0505110000000000010803,Arboletes,2029,0.8,urbano_denso,0.616
0505120060400100010105,Arboletes,3388,0.8,urbano_denso,0.5646
0505120030200900010112,Arboletes,2509,0.8,urbano_denso,0.5947
0514710000000000020305,Carepa,2054,0.8,urbano_denso,0.6148
0514710000000000020406,Carepa,799,0.95,urbano_denso,0.7095
0514710000000000020722,Carepa,1042,0.95,urbano_denso,0.6827
0549010000000000010502,Necoclí,4532,0.8,urbano_denso,0.5354
0549020120600100010219,Necoclí,4142,0.8,urbano_denso,0.5444
0549020090201200010102,Necoclí,1138,0.95,urbano_denso,0.674
0565920010100100010101,San Juan de Urabá,1750,0.95,urbano_denso,0.6308
0565920010100100010109,San Juan de Urabá,6063,0.6,urbano_medio,0.5062
0565920010300300010137,San Juan de Urabá,1661,0.95,urbano_denso,0.636
0566510000000000010129,San Pedro de Urabá,5405,0.6,urbano_medio,0.5177
0566510000000000010546,San Pedro de Urabá,5656,0.6,urbano_medio,0.5132
0566520010100400010104,San Pedro de Urabá,10869,0.6,urbano_medio,0.4477
0566520010100400010110,San Pedro de Urabá,30825,0.35,urbano_medio,0.3431
0583720090700100020113,Turbo,7064,0.6,urbano_medio,0.4909
0583720090700100020326,Turbo,2332,0.8,urbano_denso,0.602
0583720100700200010517,Turbo,1616,0.95,urbano_denso,0.6388
0583720100700200020125,Turbo,1765,0.95,urbano_denso,0.63
0583720100700200020419,Turbo,916,0.95,urbano_denso,0.6956
0583720090600300010347,Turbo,8176,0.6,urbano_medio,0.4762
0583720100400800010119,Turbo,1865,0.95,urbano_denso,0.6244
0583720240400900010106,Turbo,11453,0.6,urbano_medio,0.4424
0583720080301000010112,Turbo,8657,0.6,urbano_medio,0.4705
0583720090402400010115,Turbo,2621,0.8,urbano_denso,0.5903
0504520020300900010207,Apartadó,1655,0.95,urbano_denso,0.6364
0505110000000000010216,Arboletes,7071,0.6,urbano_medio,0.4908
0505120040101000010121,Arboletes,9305,0.6,urbano_medio,0.4633
0505120030101100010110,Arboletes,3435,0.8,urbano_denso,0.5632
0514710000000000020410,Carepa,1616,0.95,urbano_denso,0.6388
0549010000000000010813,Necoclí,1785,0.95,urbano_denso,0.6288
0549010000000000010901,Necoclí,1412,0.95,urbano_denso,0.6523
0549020120600100010119,Necoclí,3892,0.8,urbano_denso,0.5507
0549020120600100010211,Necoclí,4375,0.8,urbano_denso,0.5389
0549020120600600010106,Necoclí,8276,0.6,urbano_medio,0.475
0549020040400900010128,Necoclí,5213,0.6,urbano_medio,0.5214
0566510000000000010728,San Pedro de Urabá,2422,0.8,urbano_denso,0.5982
0583720090602600010113,Turbo,3218,0.8,urbano_denso,0.5698
0514720011001000010144,Carepa,1146,0.95,urbano_denso,0.6733
0514710000000000020420,Carepa,3459,0.8,urbano_denso,0.5625
0514710000000000020910,Carepa,1430,0.95,urbano_denso,0.6511
0514710000000000030206,Carepa,2565,0.8,urbano_denso,0.5925
0514710000000000030207,Carepa,2661,0.8,urbano_denso,0.5888
0514710000000000030513,Carepa,1583,0.95,urbano_denso,0.6409
0517210000000000010532,Chigorodó,5109,0.6,urbano_medio,0.5234
0517210000000000050102,Chigorodó,11184,0.6,urbano_medio,0.4448
0517210000000000050408,Chigorodó,2470,0.8,urbano_denso,0.5963
0517210000000000050502,Chigorodó,2483,0.8,urbano_denso,0.5957
0517210000000000050609,Chigorodó,2085,0.8,urbano_denso,0.6133
0517210000000000060432,Chigorodó,1667,0.95,urbano_denso,0.6357
0517210000000000060505,Chigorodó,905,0.95,urbano_denso,0.6969
0517210000000000060811,Chigorodó,2647,0.8,urbano_denso,0.5893
0565910000000000010220,San Juan de Urabá,2321,0.8,urbano_denso,0.6025
0565910000000000010226,San Juan de Urabá,11812,0.6,urbano_medio,0.4393
0565910000000000010230,San Juan de Urabá,3460,0.8,urbano_denso,0.5625
0565910000000000010503,San Juan de Urabá,9250,0.6,urbano_medio,0.4639
0565910000000000010804,San Juan de Urabá,1012,0.95,urbano_denso,0.6857
0583720110201800010120,Turbo,5353,0.6,urbano_medio,0.5187
0583720110201800010125,Turbo,6965,0.6,urbano_medio,0.4923
0505110000000000010219,Arboletes,9807,0.6,urbano_medio,0.458
0505110000000000010306,Arboletes,14144,0.6,urbano_medio,0.4213
0505110000000000010348,Arboletes,581,0.95,urbano_denso,0.7413
0514710000000000010216,Carepa,2923,0.8,urbano_denso,0.5794
0549010000000000010808,Necoclí,1785,0.95,urbano_denso,0.6288
0549010000000000010616,Necoclí,19809,0.35,urbano_medio,0.3875
0549020030300200010102,Necoclí,6606,0.6,urbano_medio,0.4976
0565920010100100010130,San Juan de Urabá,3905,0.8,urbano_denso,0.5503
0566510000000000010506,San Pedro de Urabá,7719,0.6,urbano_medio,0.482
